regionCNC;N° auto;nom;region administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unite urbaine;population unite urbaine;situation geographique;ecrans;fauteuils;semaines d'activite;seances;entrees 2022;entrees 2021;evolution entrees;tranche d'entrees;programmateur;AE;categorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmes;nombre de films inedits;nombre de films en semaine 1;PdM en entrees des films français;PdM en entrees des films americains;PdM en entrees des films europeens;PdM en entrees des autres films;films Art et Essai;PdM en entrees des films Art et Essai;latitude;longitude;geolocalisation
7;399893;CINEMA MARC BARON;PROVENCE-ALPES-COTE D'AZUR;SQUARE MARC BARON;83153;Saint-Mandrier-sur-Mer;6170.0;83;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;150.0;53.0;291.0;4711.0;2186.0;115.5077767612077;De 2 à 5 000 entrees;;OUI;C;;FIXE;NON;B;164.0;141.0;0.0;67.26152538772041;16.59230932653495;9.963883577650307;6.182281708094328;79.0;49.01210962396431;43.074223;5.927991;43.074223, 5.927991
7;409303;CINEMA LE MIDIC;PROVENCE-ALPES-COTE D'AZUR;PLACE JEAN SANTINI;13099;Saint-Paul-lès-Durance;904.0;13;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;99.0;17.0;34.0;405.0;;;Moins de 2000 entrees;;NON;NON;;FIXE;NON;R;15.0;12.0;0.0;24.691358024691358;45.925925925925924;29.38271604938272;0.0;0.0;0.0;43.687155;5.708539;43.687155, 5.708539
7;430923;RESEAU SUD LUBERON;PROVENCE-ALPES-COTE D'AZUR;43 BOULEVARD DE VERDUN;84133;La Tour-d'Aigues;4466.0;84;84108;La Tour-d'Aigues;4466.0;06-autres communes et unites urbaines;1.0;119.0;46.0;181.0;5596.0;3864.0;44.824016563147005;De 5 à 10 000 entrees;;OUI;E;;ITINERANT;NON;I;63.0;36.0;0.0;62.008384907167105;27.730085845478143;2.1960471151926533;8.065482132162108;37.0;55.46017169095629;43.726077;5.547136;43.726077, 5.547136
7;723440;CINEPLANET;PROVENCE-ALPES-COTE D'AZUR;Place Morgan;13103;Salon-de-Provence;45595.0;13;13501;Salon-de-Provence;62587.0;05-Unites urbaines de 20 000 à 100 000 hbts;9.0;1073.0;53.0;13048.0;217854.0;78043.0;179.14611175890215;De 200 à 300 000 entrees;;NON;NON;;FIXE;OUI;C;413.0;278.0;243.0;34.19372279239725;49.114442051884375;11.838977600044744;4.85285755567363;204.0;14.124183189313646;43.638856;5.094533;43.638856, 5.094533
7;106681;SALLE POLYVALENTE;PROVENCE-ALPES-COTE D'AZUR;SALLE POLYVALENTE;5039;Chauffayer;730.0;5;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;270.0;29.0;209.0;4600.0;1753.0;162.40730176839705;De 2 à 5 000 entrees;;NON;NON;;ITINERANT;NON;R;26.0;9.0;2.0;84.55917020273456;1.5794436586515792;9.476661951909476;4.384724186704385;22.0;82.83828382838284;44.76726;6.010559;44.76726, 6.010559
7;146931;CINE SAUZE;PROVENCE-ALPES-COTE D'AZUR;PLACE DE SAUZE;4073;Enchastrayes;397.0;4;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;208.0;26.0;282.0;2141.0;876.0;144.40639269406392;De 2 à 5 000 entrees;;NON;NON;;FIXE;NON;R;93.0;74.0;22.0;50.236294896030245;34.31001890359168;6.71077504725898;8.742911153119092;16.0;10.302457466918714;44.371085;6.682435;44.371085, 6.682435
7;201753;LA STRADA;PROVENCE-ALPES-COTE D'AZUR;25 BOULEVARD PAUL PONS;84054;L' Isle-sur-la-Sorgue;20531.0;84;754;Avignon;470065.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;92.0;51.0;364.0;7006.0;3579.0;95.75300363229952;De 5 à 10 000 entrees;;OUI;C;;FIXE;NON;B;185.0;145.0;0.0;67.69088953756336;16.838223997541863;9.11046243662621;6.36042402826855;124.0;72.53034260255032;43.916183;5.048509;43.916183, 5.048509
7;249471;PATHE MADELEINE;PROVENCE-ALPES-COTE D'AZUR;36 AVENUE DU MARECHAL FOCH;13055;Marseille;876602.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;8.0;1358.0;53.0;12292.0;146162.0;94028.0;55.44518654017951;De 100 à 150 000 entrees;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;322.0;234.0;163.0;51.678578112977355;30.115278769435527;11.737222634289715;6.468920483297403;173.0;37.557448755363616;43.300347;5.399852;43.300347, 5.399852
4;253442;CINEMAUV;OCCITANIE;PLACE DU FOIRAL;32249;Mauvezin;2287.0;32;0;Zone rurale;14908533.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;88.0;53.0;266.0;4851.0;3214.0;50.93341630367143;De 2 à 5 000 entrées;;OUI;E;;FIXE;NON;R;190.0;156.0;27.0;55.66644488800178;26.746506986027946;8.205810601020183;9.3812375249501;84.0;64.87025948103793;43.731827;0.878411;43.731827, 0.878411
6;721000;UGC CINE CITE CONFLUENCE;AUVERGNE-RHONE-ALPES;1 RUE MONTROCHET;69123;Lyon;528633.0;69;758;Lyon;1720030.0;04-Unités urbaines de 100 000 hbts ou plus;14.0;3457.0;53.0;25764.0;435129.0;307521.0;41.49570273249632;De 300 à 450 000 entrées;UGC;NON;NON;;FIXE;OUI;C;291.0;208.0;178.0;37.3786519544634;44.66160704417345;14.139695317393066;3.8200456839700845;145.0;17.48609217846222;45.738623;4.82112;45.738623, 4.82112
4;721750;CGR ALBI;OCCITANIE;PLACE DE L'AMITIE ENTRE LES PEUP;81004;Albi;50783.0;81;81502;Albi;77115.0;05-Unités urbaines de 20 000 à 100 000 hbts;8.0;1533.0;53.0;15370.0;173506.0;106241.0;63.31359832832899;De 150 à 200 000 entrées;CGR;NON;NON;;FIXE;OUI;C;197.0;160.0;156.0;36.96893565283532;48.01230818874861;11.46805114582553;3.5507050125905395;23.0;3.168667131489026;43.923796;2.144604;43.923796, 2.144604
6;324021;LE PARC;AUVERGNE-RHONE-ALPES;RUE DU GRAND COULOIR;73206;Pralognan-la-Vanoise;734.0;73;0;Zone rurale;14908533.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;150.0;32.0;311.0;4330.0;2725.0;58.89908256880734;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;R;116.0;103.0;29.0;52.12319178721418;38.91740550629958;6.1829211385907605;2.7764815678954737;32.0;10.21931871208586;45.381523;6.722351;45.381523, 6.722351
6;709650;ESPACE LUMIERE;AUVERGNE-RHONE-ALPES;PLACE LANGLADE;42011;Balbigny;2892.0;42;42105;Balbigny;4133.0;06-autres communes et unités urbaines;1.0;258.0;47.0;270.0;5468.0;3677.0;48.70818602121294;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;C;162.0;128.0;1.0;71.55088538626192;17.474216773691378;7.122008172796264;3.852889667250438;71.0;25.608094960108968;45.817369;4.183976;45.817369, 4.183976
